time,ID,pm25,lat,lon,SQRT_SEA_DEM_LAT,WSPD,WDIR,TMP,TX,TN,TP,RH,PRES2M
2021-05-24,161,12.3227125,21.1194449,105.9896021,5.4651723,3.98414945602417,39.00227737426758,28.44125747680664,32.610015869140625,25.39999961853028,9.78125,74.26374816894531,100709.640625
2021-05-24,163,4.846254167,21.0243474,106.0172877,4.988467,3.901308059692383,39.04400634765625,28.462507247924805,32.65001678466797,25.350000381469727,10.1875,74.3375015258789,100710.640625
2021-05-24,169,9.2885,21.0832037,106.2807861,5.4414167,3.800801277160645,26.8431396484375,28.5000057220459,32.65001678466797,25.1500186920166,10.75,74.4000015258789,100733.0390625
2021-05-24,195,7.2368,21.33847,105.3673,5.228505,1.3660863637924194,119.3336410522461,28.478757858276367,31.40999412536621,25.770017623901367,13.625,77.17124938964844,100165.5234375
2021-05-24,300,14.95833333,21.023532,105.853941,4.8650875,3.4705734252929688,51.4046630859375,28.97500801086425,33.15001678466797,26.550012588500977,8.75,71.82500457763672,100683.8359375
2021-05-25,19,19.04916667,21.04975,105.74187,5.922647,0.8310469388961792,65.09246826171875,26.6250057220459,29.1500186920166,25.2499942779541,0.6875,74.375,100714.8046875
2021-05-25,51,16.46914167,21.2003445,105.9485439,6.696101,1.254303812980652,49.850830078125,27.01250648498535,31.45000648498535,24.2499942779541,1.8125,76.3375015258789,100691.6015625
2021-05-25,52,15.5982125,21.1232473,106.2883295,5.527568,0.8237611055374146,61.40411376953125,26.925004959106445,31.250009536743164,24.40000343322754,4.21875,78.01875305175781,100686.0
2021-05-25,53,19.9432,21.1527453,106.111371,5.5352697,1.2280778884887695,51.36100387573242,27.00250625610352,31.45000648498535,24.259994506835938,1.9875,76.42500305175781,100684.7421875
2021-05-25,54,3.989666667,21.031,106.5291,4.23687,0.6493458151817322,96.6325225830078,27.22500801086425,31.1500186920166,25.050012588500977,4.5,77.625,100547.203125
2021-05-25,60,12.98882083,21.1873402,106.0742958,5.0149364,1.254303812980652,49.850830078125,27.01250648498535,31.45000648498535,24.2499942779541,1.8125,76.3375015258789,100691.6015625
2021-05-25,62,14.3811125,21.1518069,106.1518796,5.995299,0.9920440912246704,64.95257568359375,26.912504196166992,31.45000648498535,24.350000381469727,3.5625,77.2125015258789,100623.0
2021-05-25,71,18.518075,21.0272212,106.0342099,4.7475653,0.929477334022522,33.925140380859375,26.800004959106445,31.050012588500977,24.350000381469727,1.8125,78.01250457763672,100731.796875
